,age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
894,53.0,Local-gov,186303.0,Some-college,10.0,Married-civ-spouse,Protective-serv,,White,Male,,1887.0,40.0,United-States,>50K
895,53.0,Private,304504.0,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,1887.0,45.0,United-States,>50K
896,26.0,Private,397317.0,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,1876.0,40.0,United-States,<=50K
897,52.0,Private,186785.0,HS-grad,9.0,Never-married,Sales,Not-in-family,White,Male,0.0,,50.0,United-States,<=50K
898,61.0,Private,123273.0,5th-6th,3.0,Divorced,Transport-moving,Not-in-family,White,Male,0.0,1876.0,56.0,United-States,<=50K
899,28.0,Local-gov,154863.0,HS-grad,9.0,Never-married,Protective-serv,Other-relative,Black,Male,0.0,1876.0,40.0,United-States,<=50K
900,,Private,44121.0,Masters,14.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,1876.0,40.0,United-States,<=50K
901,44.0,Local-gov,101593.0,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,1876.0,42.0,United-States,<=50K
902,51.0,Private,138179.0,HS-grad,9.0,Separated,Machine-op-inspct,Not-in-family,White,Male,0.0,1876.0,40.0,United-States,<=50K
903,39.0,Local-gov,86551.0,HS-grad,9.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,1876.0,40.0,United-States,<=50K
904,36.0,State-gov,112497.0,Bachelors,13.0,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,1876.0,44.0,United-States,
905,45.0,Private,138626.0,Some-college,10.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,1876.0,50.0,United-States,<=50K
906,27.0,Private,175387.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,1876.0,40.0,United-States,<=50K
907,40.0,Local-gov,105717.0,Masters,14.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,1876.0,35.0,United-States,<=50K
908,25.0,Private,193820.0,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Female,0.0,1876.0,40.0,United-States,<=50K
909,47.0,Private,151584.0,HS-grad,9.0,Divorced,Sales,Own-child,White,Male,0.0,1876.0,40.0,United-States,<=50K
910,32.0,Private,244147.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,1876.0,50.0,United-States,<=50K
911,53.0,Private,122109.0,HS-grad,9.0,Separated,Adm-clerical,Unmarried,White,Female,0.0,1876.0,38.0,United-States,<=50K
912,32.0,Private,226975.0,Some-college,10.0,Never-married,Sales,Own-child,White,Male,,1876.0,60.0,United-States,<=50K
913,49.0,Private,149949.0,HS-grad,9.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,1876.0,40.0,United-States,<=50K
914,27.0,Private,34273.0,Assoc-voc,11.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,1876.0,36.0,Canada,<=50K
915,26.0,Private,82246.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,1876.0,38.0,United-States,<=50K
916,60.0,Self-emp-not-inc,73091.0,HS-grad,9.0,Separated,Other-service,Not-in-family,Black,Male,0.0,1876.0,50.0,United-States,<=50K
917,56.0,Self-emp-not-inc,50791.0,Masters,14.0,Divorced,Sales,Not-in-family,White,Male,0.0,1876.0,,United-States,<=50K
918,58.0,Private,201393.0,Assoc-acdm,12.0,Divorced,Adm-clerical,,White,Male,0.0,1876.0,40.0,United-States,<=50K
919,39.0,Private,114844.0,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Male,0.0,1876.0,50.0,United-States,<=50K
920,53.0,Private,174020.0,Masters,14.0,Divorced,Prof-specialty,Unmarried,White,Female,,1876.0,38.0,United-States,<=50K
921,27.0,Private,292472.0,Some-college,10.0,Never-married,Craft-repair,,Asian-Pac-Islander,Male,0.0,1876.0,45.0,Cambodia,<=50K
922,46.0,Local-gov,175754.0,Masters,14.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,1876.0,60.0,United-States,<=50K
923,30.0,Private,236861.0,HS-grad,9.0,Never-married,Exec-managerial,,,Male,0.0,1876.0,45.0,United-States,<=50K
924,38.0,Local-gov,329980.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,1876.0,40.0,Canada,<=50K
925,41.0,Private,315834.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,1876.0,40.0,United-States,<=50K
926,27.0,Private,38918.0,HS-grad,9.0,Never-married,Transport-moving,Not-in-family,White,Male,0.0,1876.0,75.0,United-States,<=50K
927,43.0,,81243.0,Bachelors,13.0,Divorced,Tech-support,Not-in-family,White,Male,0.0,1876.0,40.0,,<=50K
928,30.0,,164552.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,1876.0,40.0,United-States,<=50K
929,25.0,Private,117833.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,1876.0,40.0,United-States,<=50K
930,26.0,Self-emp-not-inc,177858.0,Bachelors,13.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,1876.0,38.0,United-States,<=50K
931,,Local-gov,103995.0,Bachelors,13.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,1876.0,54.0,United-States,<=50K
932,39.0,Private,347491.0,11th,7.0,Divorced,Craft-repair,Not-in-family,White,,0.0,1876.0,46.0,United-States,<=50K
933,47.0,Local-gov,154033.0,Some-college,10.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,1876.0,40.0,United-States,<=50K
934,44.0,Private,150533.0,Some-college,10.0,Separated,Craft-repair,Not-in-family,White,Male,0.0,1876.0,,United-States,<=50K
935,61.0,Self-emp-not-inc,30073.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,1848.0,60.0,United-States,>50K
936,44.0,,216907.0,Assoc-acdm,12.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1848.0,40.0,United-States,>50K
937,28.0,Private,303954.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1848.0,42.0,United-States,>50K
938,34.0,Private,223212.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1848.0,40.0,Peru,>50K
939,39.0,Private,218490.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1848.0,40.0,United-States,>50K
940,41.0,Private,121718.0,Assoc-voc,11.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,1848.0,48.0,United-States,>50K
941,35.0,Private,340110.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1848.0,70.0,United-States,>50K
942,34.0,Private,155343.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1848.0,50.0,United-States,>50K
943,30.0,Private,174789.0,Assoc-acdm,12.0,Married-civ-spouse,,Husband,White,Male,0.0,1848.0,50.0,United-States,>50K
944,30.0,Private,220148.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1848.0,50.0,United-States,>50K
945,33.0,Local-gov,173005.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,1848.0,45.0,United-States,>50K
946,60.0,?,191118.0,HS-grad,9.0,Married-civ-spouse,?,Husband,White,Male,0.0,1848.0,40.0,United-States,>50K
947,31.0,Private,339482.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1848.0,40.0,United-States,>50K
948,50.0,Private,192982.0,HS-grad,9.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,1848.0,,United-States,>50K
949,27.0,Private,285897.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1848.0,45.0,United-States,>50K
950,,Self-emp-not-inc,241463.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1848.0,65.0,,>50K
951,30.0,Private,206046.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1848.0,40.0,United-States,>50K
952,,Private,102583.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1848.0,44.0,United-States,>50K
953,52.0,State-gov,125796.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0.0,1848.0,40.0,United-States,>50K
954,39.0,Local-gov,423605.0,12th,8.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,,40.0,Nicaragua,>50K
955,37.0,Private,204277.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,1848.0,48.0,United-States,>50K
956,39.0,Private,186191.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1848.0,50.0,United-States,>50K
957,38.0,Private,172571.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1848.0,54.0,United-States,>50K
958,44.0,Private,192381.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1848.0,40.0,United-States,>50K
959,45.0,Private,54744.0,,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1848.0,40.0,United-States,>50K
960,54.0,Private,93605.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,,Male,0.0,1848.0,40.0,United-States,>50K
961,58.0,Private,156040.0,Assoc-acdm,12.0,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0.0,1848.0,40.0,United-States,>50K
962,36.0,Federal-gov,186934.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,1848.0,55.0,United-States,>50K
963,45.0,Private,223999.0,9th,5.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,1848.0,40.0,United-States,>50K
964,46.0,Federal-gov,349230.0,Assoc-voc,11.0,Married-civ-spouse,Tech-support,Husband,White,Male,,1848.0,40.0,United-States,>50K
965,41.0,Private,351161.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1848.0,45.0,United-States,>50K
966,41.0,Federal-gov,36651.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1848.0,40.0,United-States,>50K
967,34.0,Private,55717.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1848.0,50.0,United-States,>50K
968,33.0,Federal-gov,331615.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1848.0,40.0,United-States,>50K
969,63.0,Private,383058.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1848.0,40.0,United-States,>50K
970,56.0,Private,204049.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1848.0,50.0,United-States,>50K
971,48.0,Local-gov,242923.0,HS-grad,9.0,Married-civ-spouse,Tech-support,Wife,White,Female,0.0,1848.0,40.0,United-States,
972,40.0,Private,199900.0,Assoc-acdm,12.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1848.0,55.0,United-States,>50K
973,,Private,231377.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1848.0,45.0,United-States,>50K
974,32.0,Private,,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1848.0,50.0,United-States,>50K
975,29.0,Local-gov,190525.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1848.0,60.0,Germany,>50K
976,41.0,Private,149909.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1848.0,40.0,United-States,>50K
977,30.0,Private,129707.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1848.0,40.0,United-States,>50K
978,34.0,State-gov,318982.0,Masters,14.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,1848.0,40.0,United-States,>50K
979,41.0,Private,77373.0,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,1848.0,65.0,United-States,>50K
980,46.0,Private,189498.0,Bachelors,,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1848.0,45.0,United-States,>50K
981,39.0,Private,91367.0,Masters,,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1848.0,45.0,United-States,
982,26.0,Private,366219.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,1848.0,60.0,United-States,>50K
983,27.0,Private,215504.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1848.0,55.0,United-States,>50K
984,61.0,Private,181219.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1848.0,40.0,United-States,>50K
985,37.0,Private,103121.0,,13.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,1848.0,,United-States,>50K
986,67.0,Private,197816.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1844.0,70.0,United-States,<=50K
987,66.0,?,213149.0,Some-college,10.0,Married-civ-spouse,?,Husband,White,Male,0.0,1825.0,40.0,United-States,>50K
988,66.0,Self-emp-inc,253741.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,,1825.0,10.0,United-States,>50K
989,74.0,Self-emp-not-inc,292915.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1825.0,12.0,United-States,>50K
990,66.0,State-gov,132055.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1825.0,40.0,United-States,>50K
991,71.0,Self-emp-not-inc,494223.0,Some-college,10.0,Separated,Sales,Unmarried,Black,Male,0.0,1816.0,2.0,United-States,<=50K
992,80.0,Private,87518.0,Some-college,10.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,1816.0,60.0,United-States,<=50K
993,24.0,Private,43323.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Female,0.0,1762.0,40.0,United-States,<=50K
994,20.0,?,114746.0,,7.0,Married-spouse-absent,?,Own-child,Asian-Pac-Islander,Female,0.0,1762.0,40.0,South,<=50K
995,28.0,Self-emp-not-inc,218555.0,Some-college,10.0,Never-married,Transport-moving,Not-in-family,White,Male,0.0,1762.0,40.0,United-States,<=50K
996,,Private,226922.0,HS-grad,9.0,Divorced,Sales,Unmarried,White,Female,0.0,1762.0,30.0,United-States,<=50K
997,24.0,Private,85088.0,,9.0,Never-married,Sales,Own-child,White,Female,0.0,1762.0,32.0,United-States,<=50K
998,24.0,Private,137591.0,Some-college,10.0,Never-married,Sales,Own-child,White,Male,0.0,1762.0,40.0,United-States,<=50K
999,52.0,Private,78012.0,HS-grad,9.0,Widowed,Sales,Unmarried,White,Female,0.0,1762.0,40.0,United-States,<=50K
1000,39.0,,134475.0,Bachelors,13.0,Divorced,Adm-clerical,Not-in-family,White,Male,0.0,1762.0,40.0,United-States,<=50K
1001,43.0,Private,138184.0,HS-grad,9.0,Divorced,Other-service,Not-in-family,Black,Female,0.0,1762.0,35.0,United-States,<=50K
1002,22.0,Private,156822.0,10th,6.0,Never-married,Sales,Not-in-family,White,Female,0.0,1762.0,25.0,United-States,<=50K
1003,30.0,Private,145231.0,Assoc-acdm,,Divorced,Adm-clerical,Own-child,White,Female,0.0,1762.0,40.0,United-States,<=50K
1004,21.0,Private,213341.0,11th,7.0,Married-spouse-absent,Handlers-cleaners,Own-child,White,Male,0.0,1762.0,40.0,Dominican-Republic,<=50K
1005,24.0,Private,276851.0,HS-grad,9.0,Divorced,,Own-child,White,Female,0.0,1762.0,40.0,United-States,<=50K
1006,21.0,Private,211968.0,Some-college,10.0,Never-married,Sales,Own-child,White,Female,0.0,1762.0,28.0,United-States,<=50K
1007,49.0,Private,180899.0,Masters,14.0,Divorced,Exec-managerial,Unmarried,White,Male,0.0,1755.0,45.0,United-States,>50K
1008,52.0,Private,117496.0,Bachelors,13.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,1755.0,40.0,United-States,>50K
1009,38.0,Private,179488.0,Some-college,10.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,,40.0,United-States,<=50K
1010,30.0,Private,204374.0,,13.0,Never-married,Sales,Not-in-family,White,Male,0.0,,48.0,United-States,<=50K
1011,38.0,Local-gov,123983.0,Bachelors,13.0,Never-married,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,0.0,1741.0,40.0,Vietnam,<=50K
1012,25.0,Private,302465.0,12th,8.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,1741.0,,United-States,<=50K
1013,34.0,Private,271933.0,Bachelors,13.0,Never-married,Exec-managerial,Other-relative,White,Female,0.0,1741.0,45.0,United-States,<=50K
1014,24.0,Federal-gov,314525.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,1741.0,45.0,United-States,<=50K
1015,25.0,Private,168403.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,1741.0,40.0,United-States,<=50K
1016,31.0,Private,255004.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,1741.0,38.0,United-States,<=50K
1017,,Federal-gov,129573.0,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,White,,0.0,1741.0,40.0,United-States,<=50K
1018,35.0,Private,261241.0,HS-grad,9.0,Divorced,Transport-moving,Not-in-family,White,,0.0,1741.0,60.0,United-States,<=50K
1019,31.0,Local-gov,127651.0,10th,6.0,Never-married,Transport-moving,Other-relative,White,Male,0.0,1741.0,40.0,United-States,<=50K
1020,30.0,Private,104052.0,HS-grad,9.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,1741.0,42.0,United-States,<=50K
1021,42.0,Local-gov,109684.0,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,1741.0,35.0,United-States,<=50K
1022,42.0,Private,202188.0,Some-college,10.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,1741.0,50.0,United-States,<=50K
1023,41.0,Private,394669.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,1741.0,40.0,United-States,<=50K
1024,46.0,Private,33109.0,HS-grad,9.0,Divorced,Craft-repair,,White,Male,0.0,1741.0,40.0,United-States,<=50K
1025,34.0,Private,176185.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,1741.0,40.0,United-States,<=50K
1026,33.0,?,289046.0,HS-grad,9.0,Divorced,?,Not-in-family,Black,Male,0.0,1741.0,40.0,United-States,<=50K
1027,36.0,Private,321733.0,Bachelors,13.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,1741.0,40.0,United-States,<=50K
1028,36.0,Private,171676.0,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Female,0.0,1741.0,40.0,United-States,<=50K
1029,44.0,Federal-gov,139161.0,Assoc-acdm,12.0,Divorced,Adm-clerical,Not-in-family,Black,,0.0,1741.0,40.0,United-States,
1030,28.0,Private,191088.0,HS-grad,9.0,Divorced,Other-service,Not-in-family,White,Female,0.0,1741.0,52.0,United-States,<=50K
1031,52.0,Private,208630.0,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,White,Female,,1741.0,38.0,United-States,<=50K
1032,43.0,Private,191712.0,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,1741.0,40.0,United-States,<=50K
1033,45.0,Private,428350.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0.0,1740.0,40.0,United-States,<=50K
1034,30.0,Private,212237.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,,White,,0.0,1740.0,45.0,United-States,<=50K
1035,,Local-gov,177705.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,1740.0,48.0,United-States,<=50K
1036,41.0,Local-gov,343079.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,1740.0,20.0,United-States,<=50K
1037,31.0,Private,47296.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,1740.0,20.0,United-States,<=50K
1038,27.0,Self-emp-inc,64379.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1740.0,40.0,United-States,<=50K
1039,63.0,Private,275034.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1740.0,35.0,United-States,<=50K
1040,33.0,Private,100135.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,1740.0,25.0,United-States,<=50K
1041,28.0,Private,183780.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,,Male,0.0,1740.0,40.0,United-States,<=50K
1042,34.0,Local-gov,210164.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1740.0,40.0,United-States,<=50K
1043,31.0,Private,106753.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1740.0,40.0,United-States,<=50K
1044,30.0,Private,177216.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0.0,1740.0,40.0,Haiti,<=50K
1045,47.0,State-gov,469907.0,Assoc-acdm,12.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,1740.0,40.0,United-States,<=50K
1046,35.0,Private,148581.0,,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1740.0,40.0,United-States,<=50K
1047,32.0,Private,209808.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1740.0,47.0,United-States,<=50K
1048,33.0,Self-emp-not-inc,155151.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1740.0,50.0,United-States,<=50K
1049,38.0,Private,184655.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1740.0,48.0,United-States,<=50K
1050,35.0,Self-emp-inc,189404.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1740.0,40.0,United-States,<=50K
1051,42.0,Private,248094.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,1740.0,43.0,United-States,<=50K
1052,47.0,Federal-gov,20956.0,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1740.0,40.0,United-States,<=50K
1053,34.0,Local-gov,134886.0,HS-grad,9.0,Married-civ-spouse,Other-service,Wife,White,Female,0.0,1740.0,35.0,United-States,<=50K
1054,53.0,Private,96062.0,,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1740.0,40.0,United-States,<=50K
1055,37.0,Private,200598.0,Assoc-acdm,12.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1740.0,45.0,United-States,<=50K
1056,33.0,Private,146440.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1740.0,40.0,United-States,<=50K
1057,32.0,Private,199655.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Wife,Other,Female,0.0,1740.0,40.0,?,<=50K
1058,38.0,Local-gov,210991.0,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1740.0,40.0,United-States,<=50K
